624, -0.002216, 0.094771, 0.253240, 0.900393, -0.144563, -0.405942, -0.060034, 0, 0, , 0.000000;
624, -0.002297, 0.094917, 0.253078, 0.900207, -0.145057, -0.406111, -0.060491, 0, 0, , 0.000000;
639, -0.002388, 0.095045, 0.253271, 0.900073, -0.147253, -0.405739, -0.059674, 0, 0, , 0.000000;
639, -0.002567, 0.095121, 0.253584, 0.899821, -0.150472, -0.405380, -0.057866, 0, 0, , 0.000000;
655, -0.002626, 0.095078, 0.253485, 0.899820, -0.150887, -0.405275, -0.057533, 0, 0, , 0.000000;
655, -0.002622, 0.094946, 0.253236, 0.899931, -0.149966, -0.405354, -0.057632, 0, 0, , 0.000000;
671, -0.002757, 0.095104, 0.253193, 0.899669, -0.151421, -0.405343, -0.058003, 0, 0, , 0.000000;
686, -0.002644, 0.095075, 0.252917, 0.899870, -0.149565, -0.405542, -0.058316, 0, 0, , 0.000000;
686, -0.002288, 0.095019, 0.252601, 0.900408, -0.145489, -0.405811, -0.058442, 0, 0, , 0.000000;
702, -0.002195, 0.095005, 0.252451, 0.900541, -0.144313, -0.405987, -0.058095, 0, 0, , 0.000000;
717, -0.002194, 0.094963, 0.252266, 0.900573, -0.143732, -0.406117, -0.058126, 0, 0, , 0.000000;
717, -0.002259, 0.094974, 0.252304, 0.900407, -0.144748, -0.406219, -0.057449, 0, 0, , 0.000000;
717, -0.002275, 0.094946, 0.252296, 0.900444, -0.144913, -0.406157, -0.056901, 0, 0, , 0.000000;
749, -0.002459, 0.095041, 0.252414, 0.900204, -0.147294, -0.406020, -0.055542, 0, 0, , 0.000000;
749, -0.002558, 0.095054, 0.252499, 0.900108, -0.148488, -0.405916, -0.054679, 0, 0, , 0.000000;
764, -0.002553, 0.094990, 0.252161, 0.900246, -0.147062, -0.406032, -0.055383, 0, 0, , 0.000000;
764, -0.002742, 0.095050, 0.252307, 0.899994, -0.149586, -0.405770, -0.054629, 0, 0, , 0.000000;
764, -0.002782, 0.095083, 0.252291, 0.899980, -0.150009, -0.405688, -0.054314, 0, 0, , 0.000000;
764, -0.002836, 0.095049, 0.252264, 0.899930, -0.150563, -0.405652, -0.053882, 0, 0, , 0.000000;
795, -0.002825, 0.095077, 0.252096, 0.899902, -0.150067, -0.405842, -0.054293, 0, 0, , 0.000000;
795, -0.002865, 0.095105, 0.252191, 0.899895, -0.151147, -0.405588, -0.053314, 0, 0, , 0.000000;
811, -0.002870, 0.095205, 0.252094, 0.899847, -0.150954, -0.405723, -0.053635, 0, 0, , 0.000000;
811, -0.002803, 0.095252, 0.251829, 0.899915, -0.149664, -0.405958, -0.054329, 0, 0, , 0.000000;
827, -0.003017, 0.095585, 0.251969, 0.899507, -0.152649, -0.405737, -0.054442, 0, 0, , 0.000000;
827, -0.003018, 0.095708, 0.251952, 0.899464, -0.153234, -0.405623, -0.054337, 0, 0, , 0.000000;
842, -0.002817, 0.095752, 0.251756, 0.899752, -0.151188, -0.405764, -0.054257, 0, 0, , 0.000000;
842, -0.002814, 0.095923, 0.251709, 0.899690, -0.151280, -0.405894, -0.054067, 0, 0, , 0.000000;
842, -0.002651, 0.096120, 0.251139, 0.900002, -0.147799, -0.406177, -0.056314, 0, 0, , 0.000000;
858, -0.002684, 0.096167, 0.250991, 0.900032, -0.147553, -0.406207, -0.056270, 0, 0, , 0.000000;
858, -0.002850, 0.096440, 0.251136, 0.899691, -0.149882, -0.406153, -0.055962, 0, 0, , 0.000000;
873, -0.003186, 0.096860, 0.251707, 0.899033, -0.155480, -0.405768, -0.054021, 0, 0, , 0.000000;
873, -0.003233, 0.096967, 0.251726, 0.898890, -0.156086, -0.405882, -0.053794, 0, 0, , 0.000000;
889, -0.003222, 0.097144, 0.251648, 0.898752, -0.155442, -0.406369, -0.054288, 0, 0, , 0.000000;
905, -0.003080, 0.097206, 0.251474, 0.898926, -0.153259, -0.406763, -0.054654, 0, 0, , 0.000000;
920, -0.003095, 0.097313, 0.251535, 0.898811, -0.153502, -0.406989, -0.054194, 0, 0, , 0.000000;
920, -0.003004, 0.097420, 0.251489, 0.898871, -0.152465, -0.407240, -0.054225, 0, 0, , 0.000000;
920, -0.002859, 0.097571, 0.251429, 0.898960, -0.150874, -0.407574, -0.054695, 0, 0, , 0.000000;
936, -0.002846, 0.097759, 0.251363, 0.898834, -0.150526, -0.407840, -0.055727, 0, 0, , 0.000000;
951, -0.002822, 0.097994, 0.251278, 0.898675, -0.149818, -0.408264, -0.057083, 0, 0, , 0.000000;
951, -0.002669, 0.098063, 0.251289, 0.898765, -0.148283, -0.408650, -0.056916, 0, 0, , 0.000000;
967, -0.002673, 0.098168, 0.251222, 0.898672, -0.147736, -0.408967, -0.057524, 0, 0, , 0.000000;
967, -0.002739, 0.098313, 0.251296, 0.898471, -0.148120, -0.409275, -0.057485, 0, 0, , 0.000000;
983, -0.002690, 0.098303, 0.251131, 0.898556, -0.146439, -0.409667, -0.057669, 0, 0, , 0.000000;
998, -0.002783, 0.098337, 0.251218, 0.898383, -0.146977, -0.409919, -0.057204, 0, 0, , 0.000000;
998, -0.002784, 0.098393, 0.251271, 0.898338, -0.146632, -0.410181, -0.056911, 0, 0, , 0.000000;
998, -0.002818, 0.098406, 0.251291, 0.898251, -0.146627, -0.410392, -0.056790, 0, 0, , 0.000000;
998, -0.002795, 0.098472, 0.251234, 0.898209, -0.145893, -0.410691, -0.057169, 0, 0, , 0.000000;
1029, -0.002853, 0.098534, 0.251226, 0.898042, -0.146088, -0.410944, -0.057477, 0, 0, , 0.000000;
1029, -0.002919, 0.098565, 0.251183, 0.897866, -0.146272, -0.411213, -0.057833, 0, 0, , 0.000000;
1045, -0.003059, 0.098577, 0.251293, 0.897629, -0.148094, -0.411151, -0.057321, 0, 0, , 0.000000;
1045, -0.003004, 0.098479, 0.250924, 0.897796, -0.146158, -0.411334, -0.058343, 0, 0, , 0.000000;
1061, -0.003102, 0.098404, 0.251039, 0.897651, -0.147661, -0.411305, -0.056993, 0, 0, , 0.000000;
1061, -0.003286, 0.098464, 0.251136, 0.897341, -0.150028, -0.411289, -0.055796, 0, 0, , 0.000000;
1061, -0.003456, 0.098535, 0.251223, 0.897174, -0.152219, -0.411000, -0.054663, 0, 0, , 0.000000;
1076, -0.003422, 0.098497, 0.250774, 0.897347, -0.150382, -0.411198, -0.055403, 0, 0, , 0.000000;
1076, -0.003579, 0.098521, 0.250728, 0.897265, -0.152080, -0.410932, -0.054059, 0, 0, , 0.000000;
1092, -0.003915, 0.098607, 0.250529, 0.896934, -0.154404, -0.410847, -0.053605, 0, 0, , 0.000000;
1107, -0.003702, 0.098487, 0.250281, 0.897388, -0.152035, -0.411017, -0.051429, 0, 0, , 0.000000;
1107, -0.003705, 0.098352, 0.249917, 0.897726, -0.151102, -0.410724, -0.050611, 0, 0, , 0.000000;
1107, -0.003786, 0.098299, 0.249467, 0.897905, -0.150775, -0.410434, -0.050770, 0, 0, , 0.000000;
1123, -0.004179, 0.098333, 0.249556, 0.897414, -0.155598, -0.409875, -0.049397, 0, 0, , 0.000000;
1123, -0.004177, 0.098230, 0.249311, 0.897405, -0.155733, -0.409906, -0.048872, 0, 0, , 0.000000;
1139, -0.004262, 0.098072, 0.249153, 0.897303, -0.157305, -0.409662, -0.047753, 0, 0, , 0.000000;
1154, -0.004254, 0.098194, 0.248940, 0.897184, -0.157654, -0.409714, -0.048378, 0, 0, , 0.000000;
1154, -0.004225, 0.098322, 0.248234, 0.897198, -0.155730, -0.410076, -0.051198, 0, 0, , 0.000000;
1154, -0.004390, 0.098493, 0.248135, 0.896953, -0.157445, -0.409943, -0.051316, 0, 0, , 0.000000;
1185, -0.004356, 0.098382, 0.247501, 0.897201, -0.155231, -0.410068, -0.052698, 0, 0, , 0.000000;
1185, -0.004533, 0.098488, 0.247585, 0.896961, -0.157394, -0.409928, -0.051454, 0, 0, , 0.000000;
1201, -0.004644, 0.098465, 0.247640, 0.896885, -0.158526, -0.409901, -0.049485, 0, 0, , 0.000000;
1201, -0.004762, 0.098541, 0.247314, 0.897090, -0.157753, -0.409725, -0.049692, 0, 0, , 0.000000;
1217, -0.004922, 0.098599, 0.247130, 0.897034, -0.157234, -0.410056, -0.049617, 0, 0, , 0.000000;
1217, -0.005360, 0.098685, 0.247356, 0.896665, -0.160920, -0.409670, -0.047618, 0, 0, , 0.000000;
1217, -0.005425, 0.098670, 0.246952, 0.896985, -0.158509, -0.409860, -0.048039, 0, 0, , 0.000000;
1248, -0.005593, 0.098682, 0.246973, 0.896957, -0.159384, -0.409747, -0.046618, 0, 0, , 0.000000;
1248, -0.005812, 0.098747, 0.247079, 0.896660, -0.161006, -0.409907, -0.045313, 0, 0, , 0.000000;
1263, -0.006000, 0.098721, 0.247074, 0.896545, -0.161930, -0.409882, -0.044518, 0, 0, , 0.000000;
1263, -0.006246, 0.098850, 0.247342, 0.896168, -0.164360, -0.409904, -0.042976, 0, 0, , 0.000000;
1279, -0.006353, 0.098898, 0.247356, 0.896091, -0.164462, -0.410087, -0.042459, 0, 0, , 0.000000;
1279, -0.006192, 0.098833, 0.247101, 0.896368, -0.161213, -0.410749, -0.042664, 0, 0, , 0.000000;
1295, -0.006253, 0.098871, 0.247148, 0.896275, -0.161411, -0.410931, -0.042124, 0, 0, , 0.000000;
1295, -0.006289, 0.098869, 0.247036, 0.896411, -0.160519, -0.410963, -0.042302, 0, 0, , 0.000000;
1310, -0.006363, 0.098877, 0.247043, 0.896389, -0.160331, -0.411133, -0.041832, 0, 0, , 0.000000;
1310, -0.006395, 0.098872, 0.246920, 0.896580, -0.159363, -0.411083, -0.041934, 0, 0, , 0.000000;
1326, -0.006445, 0.098928, 0.246945, 0.896544, -0.158873, -0.411371, -0.041732, 0, 0, , 0.000000;
1326, -0.006539, 0.098970, 0.246997, 0.896444, -0.159171, -0.411496, -0.041524, 0, 0, , 0.000000;
1326, -0.006636, 0.098984, 0.247043, 0.896345, -0.159697, -0.411533, -0.041263, 0, 0, , 0.000000;
1341, -0.006815, 0.099091, 0.247035, 0.896052, -0.160191, -0.411913, -0.041920, 0, 0, , 0.000000;
1341, -0.006907, 0.099060, 0.247150, 0.896013, -0.160679, -0.411873, -0.041274, 0, 0, , 0.000000;
1357, -0.006926, 0.098984, 0.247281, 0.896064, -0.160455, -0.411945, -0.040303, 0, 0, , 0.000000;
1357, -0.007007, 0.098867, 0.247337, 0.896024, -0.160136, -0.412194, -0.039905, 0, 0, , 0.000000;
1373, -0.007221, 0.098994, 0.247826, 0.895661, -0.162591, -0.412147, -0.038609, 0, 0, , 0.000000;
1388, -0.007352, 0.098928, 0.248029, 0.895549, -0.162946, -0.412309, -0.037987, 0, 0, , 0.000000;
1388, -0.007395, 0.099011, 0.248242, 0.895559, -0.162490, -0.412454, -0.038122, 0, 0, , 0.000000;
1388, -0.007427, 0.099148, 0.248236, 0.895508, -0.161040, -0.412992, -0.039619, 0, 0, , 0.000000;
1419, -0.007489, 0.099165, 0.248291, 0.895468, -0.160039, -0.413411, -0.040203, 0, 0, , 0.000000;
1419, -0.007611, 0.099310, 0.248529, 0.895275, -0.159845, -0.413893, -0.040316, 0, 0, , 0.000000;
1419, -0.007696, 0.099449, 0.248552, 0.895181, -0.158624, -0.414468, -0.041301, 0, 0, , 0.000000;
1435, -0.007877, 0.099468, 0.248937, 0.895225, -0.159714, -0.414105, -0.039761, 0, 0, , 0.000000;
1451, -0.007953, 0.099564, 0.249348, 0.895246, -0.160039, -0.414074, -0.038284, 0, 0, , 0.000000;
